customer_id,price_sensitivity,quality_expectations,travel_frequency,avg_spend_per_night,avg_nights_stay,avg_lead_time,cancellation_rate,avg_overall_rating,Cluster,Segment_Name
CUST-001527,0.58,0.533,6,218.11499999999998,2.0,48.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001528,0.805,0.406,5,89.75,3.0,44.0,0.0,3.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001529,0.338,0.689,12,449.30333333333334,5.333333333333333,56.333333333333336,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-001530,0.292,0.923,8,221.55,6.5,78.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001531,0.704,0.586,3,170.92333333333332,3.6666666666666665,74.33333333333333,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001532,0.18,0.857,11,587.9,7.0,72.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001534,0.726,0.248,4,146.72333333333333,1.0,34.0,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001535,0.237,0.838,12,448.68666666666667,4.0,63.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001536,0.47,0.635,13,396.25750000000005,5.25,67.75,0.25,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001537,0.812,0.385,5,174.29333333333332,2.0,6.0,0.6666666666666666,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001538,0.599,0.591,4,191.23,4.0,48.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001539,0.262,0.922,10,359.5571428571429,6.428571428571429,69.28571428571429,0.14285714285714285,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001540,0.268,0.786,6,378.48,6.0,84.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001541,0.532,0.503,8,198.01,3.4,45.2,0.0,4.333333333333333,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001542,0.13,0.765,10,463.27666666666664,4.666666666666667,49.333333333333336,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001543,0.38,0.691,11,506.22,4.666666666666667,84.66666666666667,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001544,0.408,0.757,8,336.444,4.8,47.6,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001545,0.938,0.373,4,125.14000000000001,1.5,24.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001546,0.23,0.81,11,383.775,6.25,75.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001547,0.49,0.609,8,172.32666666666668,5.666666666666667,44.0,0.0,3.2,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001548,0.789,0.245,5,128.8075,1.5,24.75,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001549,0.594,0.537,3,229.16000000000003,2.5,40.0,0.0,4.25,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001550,0.857,0.443,3,119.155,1.75,21.0,0.25,3.8,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001551,0.187,0.849,8,274.145,4.5,63.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001552,0.499,0.65,6,160.075,3.5,31.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001553,0.525,0.547,8,161.445,3.25,51.75,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001554,0.178,0.896,6,400.07,1.0,52.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001555,0.48,0.635,12,226.16500000000002,4.5,69.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001557,0.327,0.707,11,497.305,5.7,65.3,0.1,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001558,0.725,0.615,2,218.91500000000002,2.625,69.0,0.0,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001559,0.452,0.744,14,385.804,5.2,71.8,0.2,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001560,0.743,0.437,4,96.595,1.5,8.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001563,0.565,0.545,8,140.28500000000003,6.0,48.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001564,0.115,0.916,6,360.13599999999997,6.0,80.6,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001565,0.676,0.616,3,301.445,2.25,77.75,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001566,0.781,0.313,3,145.35999999999999,1.6666666666666667,27.666666666666668,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001567,0.722,0.664,3,149.91333333333333,2.6666666666666665,57.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001569,0.258,0.757,11,354.52,7.0,78.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001570,0.421,0.767,10,503.76,5.0,82.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001571,0.405,0.771,13,418.49,3.0,73.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001572,0.902,0.307,5,133.39,1.3333333333333333,38.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001573,0.156,0.923,11,444.6566666666667,5.666666666666667,64.0,0.0,3.75,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001574,0.368,0.718,12,298.885,3.5,58.5,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001575,0.776,0.354,5,143.885,2.5,36.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001576,0.933,0.202,4,90.69,2.5,31.5,0.0,4.333333333333333,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001577,0.476,0.615,13,208.442,3.8,63.6,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001578,0.701,0.285,5,129.0375,1.25,41.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001579,0.357,0.657,15,365.54999999999995,6.0,78.5,0.0,5.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001580,0.913,0.448,5,151.7325,1.75,15.0,0.25,3.6,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001581,0.13,0.751,8,543.72,5.0,88.0,0.0,4.166666666666667,0,"Happy VIP (High Spend, High Sat)"
CUST-001582,0.592,0.605,8,186.74,3.0,57.833333333333336,0.16666666666666666,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001583,0.413,0.54,8,209.272,3.6,37.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001584,0.412,0.648,5,298.8125,2.5,44.25,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001585,0.444,0.693,14,512.38,6.0,56.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001586,0.335,0.636,13,440.65999999999997,6.5,62.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001587,0.376,0.773,15,373.76,4.0,76.4,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001588,0.411,0.746,15,364.24,6.0,53.0,0.0,3.6,0,"Happy VIP (High Spend, High Sat)"
CUST-001589,0.335,0.691,10,271.435,3.5,69.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001590,0.543,0.615,3,250.28000000000003,4.0,69.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001591,0.46,0.731,10,404.1933333333333,2.0,52.666666666666664,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001592,0.465,0.573,5,164.8875,2.25,42.25,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001593,0.767,0.231,5,143.16,2.0,34.5,0.5,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001594,0.179,0.799,10,495.45250000000004,5.25,65.75,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001595,0.245,0.786,6,395.6166666666666,7.333333333333333,76.33333333333333,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001596,0.188,0.782,12,386.7725,6.5,70.5,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-001597,0.68,0.543,6,153.005,2.0,49.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001598,0.204,0.776,7,327.50666666666666,6.0,76.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001599,0.458,0.773,12,423.95750000000004,4.75,61.25,0.0,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-001600,0.735,0.677,4,201.27666666666664,2.3333333333333335,65.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001601,0.444,0.776,14,443.55,5.666666666666667,73.33333333333333,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-001603,0.478,0.516,3,261.44,3.0,41.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001604,0.267,0.783,6,331.59666666666664,4.666666666666667,60.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001605,0.515,0.656,8,197.90625,2.125,46.875,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001606,0.75,0.269,3,124.798,1.8,35.0,0.0,4.333333333333333,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001607,0.483,0.594,7,158.48,2.0,46.6,0.0,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001608,0.41,0.53,8,163.35,2.6666666666666665,54.333333333333336,0.0,4.333333333333333,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001609,0.251,0.778,6,325.87,6.0,86.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001610,0.321,0.783,15,444.89,4.0,66.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001611,0.665,0.685,6,232.07999999999998,1.0,64.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001612,0.407,0.614,8,227.69,5.0,53.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001613,0.275,0.912,7,402.51666666666665,1.6666666666666667,79.33333333333333,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001614,0.105,0.862,12,277.44,6.666666666666667,69.66666666666667,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001615,0.165,0.777,12,403.06,6.0,78.33333333333333,0.3333333333333333,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001616,0.373,0.794,8,401.595,4.333333333333333,49.833333333333336,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001617,0.214,0.819,12,394.396,5.2,74.6,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001618,0.391,0.628,13,410.6175,4.75,61.25,0.0,4.25,0,"Happy VIP (High Spend, High Sat)"
CUST-001619,0.931,0.253,3,118.99,1.0,8.0,0.0,5.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001620,0.62,0.511,3,219.75714285714284,1.8571428571428572,63.285714285714285,0.0,4.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001621,0.333,0.724,14,387.4166666666667,4.333333333333333,83.33333333333333,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-001622,0.404,0.546,5,148.80666666666667,2.3333333333333335,58.0,0.0,3.8333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001623,0.573,0.666,8,149.41333333333333,5.333333333333333,41.666666666666664,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001624,0.312,0.603,15,345.36,4.8,60.0,0.0,4.25,0,"Happy VIP (High Spend, High Sat)"
CUST-001625,0.257,0.875,8,204.16,6.0,86.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001626,0.434,0.549,6,207.00285714285715,2.7142857142857144,56.142857142857146,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001627,0.309,0.612,8,399.8033333333333,4.333333333333333,52.666666666666664,0.0,4.166666666666667,0,"Happy VIP (High Spend, High Sat)"
CUST-001628,0.728,0.659,4,276.4225,2.25,89.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001629,0.385,0.609,15,390.1133333333334,5.0,82.0,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-001630,0.306,0.744,9,387.605,5.25,58.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001631,0.802,0.225,2,134.272,1.4,15.6,0.0,5.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001632,0.358,0.794,14,370.13,2.0,75.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001633,0.549,0.503,5,263.38,1.0,95.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001634,0.649,0.599,3,262.505,2.75,63.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001635,0.539,0.662,5,252.94,2.0,69.5,0.5,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001636,0.52,0.617,2,159.94000000000003,2.3333333333333335,84.33333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001637,0.567,0.583,2,165.57000000000002,3.0,55.666666666666664,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001638,0.218,0.883,11,446.77,6.0,86.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001639,0.636,0.688,6,219.60999999999999,2.5,66.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001640,0.867,0.377,2,115.31,3.0,23.0,1.0,3.8,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001641,0.42,0.699,11,446.72,4.0,51.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001642,0.193,0.838,6,367.99,6.666666666666667,70.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001643,0.491,0.63,15,466.275,1.0,48.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001644,0.708,0.652,6,322.66499999999996,2.0,78.5,0.5,3.625,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001645,0.612,0.503,5,193.475,1.5,53.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001646,0.393,0.703,9,316.42,4.75,76.25,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-001647,0.568,0.632,3,153.7,3.0,50.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001648,0.437,0.75,10,365.815,5.333333333333333,68.33333333333333,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001649,0.611,0.504,6,237.99666666666667,2.6666666666666665,77.0,0.0,4.25,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001650,0.713,0.694,6,235.98333333333335,1.6666666666666667,68.66666666666667,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001651,0.324,0.789,15,538.1066666666667,4.333333333333333,72.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001652,0.733,0.608,5,167.97,2.3333333333333335,88.33333333333333,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001653,0.533,0.666,5,145.04,2.5,57.5,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001654,0.891,0.367,4,128.078,2.2,25.6,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001655,0.185,0.931,10,298.04333333333335,6.666666666666667,76.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001656,0.819,0.359,2,122.38000000000001,1.6666666666666667,37.333333333333336,0.3333333333333333,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001657,0.418,0.616,7,209.13,2.0,35.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001658,0.198,0.885,8,442.834,4.6,73.4,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001659,0.895,0.315,5,148.76999999999998,2.0,16.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001660,0.309,0.721,14,378.265,5.5,55.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001661,0.453,0.622,4,168.39000000000001,3.0,60.25,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001662,0.538,0.568,6,210.00166666666667,2.3333333333333335,78.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001663,0.802,0.336,3,235.26,1.0,23.0,0.0,3.8,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001664,0.507,0.6,5,139.68285714285713,3.4285714285714284,35.857142857142854,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001665,0.748,0.651,2,276.15999999999997,2.4,66.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001666,0.722,0.218,3,124.26,1.5,32.0,0.0,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001667,0.297,0.878,11,473.34999999999997,5.25,69.25,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001668,0.443,0.644,3,265.015,2.5,46.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001669,0.402,0.68,13,453.4566666666667,3.3333333333333335,50.666666666666664,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-001670,0.55,0.599,5,145.28333333333333,1.3333333333333333,57.666666666666664,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001671,0.674,0.555,5,127.56666666666666,1.6666666666666667,60.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001672,0.286,0.763,10,294.075,4.5,68.5,0.0,3.6,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001673,0.246,0.923,8,333.115,4.5,75.75,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001674,0.183,0.92,10,251.66833333333332,6.0,92.5,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001675,0.425,0.789,14,471.01,4.5,54.5,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001676,0.627,0.613,4,194.336,2.6,48.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001677,0.461,0.61,8,393.68600000000004,5.0,75.2,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-001678,0.149,0.936,6,398.405,4.5,83.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001679,0.237,0.762,7,445.42,6.714285714285714,74.0,0.14285714285714285,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001680,0.182,0.892,8,354.77666666666664,7.666666666666667,74.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001681,0.595,0.502,3,184.055,2.0,53.5,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001682,0.216,0.786,11,404.97,7.0,79.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001683,0.885,0.339,4,139.59,1.0,13.0,0.0,3.75,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001684,0.432,0.664,6,213.12333333333333,3.0,37.0,0.3333333333333333,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001685,0.508,0.506,4,133.71,1.5,45.0,0.0,3.5714285714285716,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001686,0.901,0.207,4,107.782,1.2,11.6,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001687,0.896,0.414,4,153.8875,1.5,35.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001688,0.527,0.621,8,153.59333333333333,4.0,54.666666666666664,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001690,0.531,0.562,6,152.06666666666666,3.0,60.0,0.0,3.8333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001691,0.435,0.642,7,209.69,2.5,24.5,0.5,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001692,0.948,0.202,5,134.07,1.5,17.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001693,0.799,0.378,3,147.59,2.3333333333333335,39.666666666666664,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001694,0.457,0.603,12,235.33666666666667,5.0,56.0,0.0,3.5,0,"Happy VIP (High Spend, High Sat)"
CUST-001695,0.606,0.529,6,107.73,3.0,67.0,1.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001696,0.89,0.32,5,146.272,1.8,37.6,0.4,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001697,0.211,0.945,10,330.7933333333333,5.0,80.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001698,0.731,0.339,4,102.84,1.0,12.0,0.0,3.3333333333333335,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001699,0.235,0.836,8,391.08,6.5,80.83333333333333,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001700,0.269,0.765,8,384.75,8.0,86.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001701,0.553,0.646,6,128.06666666666666,1.6666666666666667,39.333333333333336,0.3333333333333333,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001703,0.574,0.611,6,154.35666666666665,2.1666666666666665,67.83333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001704,0.864,0.215,3,134.72,2.0,18.0,0.0,4.2,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001705,0.466,0.627,5,151.275,2.5,65.5,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001706,0.736,0.356,2,133.442,1.6,16.0,0.2,4.142857142857143,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001707,0.573,0.658,6,165.28,2.0,50.5,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001708,0.503,0.513,5,159.99166666666667,1.8333333333333333,39.166666666666664,0.0,4.25,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001710,0.195,0.874,6,580.36,5.0,82.5,0.0,3.7142857142857144,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001711,0.551,0.66,4,224.2975,2.75,71.5,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001713,0.739,0.422,5,91.65,3.0,19.0,0.0,3.75,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001714,0.268,0.771,9,303.50666666666666,6.333333333333333,78.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001715,0.418,0.646,8,371.09,5.0,51.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001716,0.326,0.641,10,456.62,3.0,81.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001717,0.842,0.226,5,159.06428571428572,1.7142857142857142,13.714285714285714,0.0,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001718,0.704,0.689,6,198.872,3.0,64.2,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001719,0.434,0.524,4,198.79333333333332,2.6666666666666665,44.333333333333336,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001720,0.873,0.296,5,106.055,1.25,23.0,0.25,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001721,0.21,0.914,8,361.97799999999995,5.4,79.0,0.0,3.75,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001722,0.447,0.611,7,174.1,2.5,41.0,0.0,3.25,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001723,0.257,0.805,7,401.5416666666667,5.5,67.66666666666667,0.16666666666666666,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001724,0.717,0.618,2,123.69,4.0,45.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001725,0.499,0.691,13,449.74,3.0,85.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001726,0.29,0.868,11,239.1,7.0,109.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001727,0.494,0.734,14,287.0825,2.75,65.5,0.25,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001728,0.117,0.768,8,373.935,5.0,63.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001729,0.635,0.52,6,309.55,3.0,65.0,0.0,4.2,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001730,0.523,0.573,7,209.064,2.6,51.6,0.2,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001731,0.328,0.707,14,397.71000000000004,5.0,57.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001732,0.406,0.708,15,441.9066666666667,3.8333333333333335,70.83333333333333,0.0,4.2,0,"Happy VIP (High Spend, High Sat)"
CUST-001733,0.232,0.847,12,399.385,5.5,75.33333333333333,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001734,0.473,0.669,8,241.76999999999998,2.5,53.0,0.0,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001735,0.104,0.767,9,407.27666666666664,7.666666666666667,69.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001736,0.361,0.616,10,381.58,4.0,77.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-001737,0.472,0.602,6,197.17000000000002,3.0,45.5,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001738,0.668,0.528,2,110.49,4.0,45.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001739,0.267,0.86,7,373.135,7.5,98.5,0.0,3.8333333333333335,0,"Happy VIP (High Spend, High Sat)"
CUST-001740,0.333,0.721,15,445.605,3.5,73.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-001741,0.576,0.683,4,214.46,1.0,38.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001742,0.787,0.273,5,129.21,1.6666666666666667,7.0,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001743,0.401,0.616,3,220.93714285714285,2.2857142857142856,39.857142857142854,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-001744,0.884,0.216,5,93.284,2.0,9.0,0.0,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-001745,0.192,0.792,7,389.08500000000004,6.666666666666667,67.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
